0,1437
1,1327
2,1294
3,1289
4,1376
5,1344
6,1291
7,1301
8,1287
9,1284
10,1286
11,1300
12,1284
13,1289
14,1300
15,1285
16,1284
17,1312
18,1397
19,1294
20,1289
21,1306
22,1295
23,1286
24,1294
25,1279
26,1285
27,1284
28,1300
29,1283
30,1356
31,1300
32,1283
33,1287
34,1301
35,1286
36,1286
37,1283
38,1302
39,1275
40,1287
41,1297
42,1391
43,1289
44,1302
45,1282
46,1286
47,1284
48,1297
49,1282
50,1286
51,1301
52,1283
53,1285
54,1459
55,1284
56,1287
57,1284
58,1296
59,1286
60,1285
61,1296
62,1279
63,1287
64,1287
65,1295
66,1387
67,1305
68,1297
69,1285
70,1285
71,1296
72,1286
73,1281
74,1296
75,1285
76,1284
77,1283
78,1299
79,1343
80,1583
81,1694
82,1305
83,1285
84,1281
85,1287
86,1297
87,1282
88,1285
89,1298
90,1373
91,1289
92,1298
93,1281
94,1286
95,1285
96,1295
97,1284
98,1284
99,1294
100,1284
101,1282
102,1309
103,1430
104,1297
105,1285
106,1301
107,1297
108,1282
109,1296
110,1285
111,1286
112,1296
113,1285
114,1287
115,1351
116,1300
117,1285
118,1282
119,1308
120,1285
121,1280
122,1286
123,1297
124,1283
125,1284
126,1297
127,1855
128,1300
129,1284
130,1276
131,1296
132,1282
133,1283
134,1284
135,1296
136,1283
137,1285
138,1295
139,1369
140,1286
141,1299
142,1282
143,1286
144,1284
145,1295
146,1283
147,1284
148,1298
149,1283
150,1285
151,1377
152,1285
153,1289
154,1287
155,1295
156,1353
157,1303
158,1295
159,1286
160,1283
161,1297
162,1281
163,1365
164,1288
165,1300
166,1281
167,1278
168,1297
169,1281
170,1285
171,1282
172,1298
173,1284
174,1284
175,1363
176,1284
177,1285
178,1302
179,1282
180,1285
181,1282
182,1325
183,1406
184,1313
185,1316
186,1297
187,1291
188,1300
189,1295
190,1290
191,1381
192,1297
193,1291
194,1309
195,1314
196,1288
197,1283
198,1299
199,1285
200,1284
201,1292
202,1284
203,1284
204,1285
205,1295
206,1284
207,1409
208,1303
209,1296
210,1297
211,1305
212,1288
213,1287
214,1302
215,1286
216,1285
217,1283
218,1297
219,1364
220,1286
221,1295
222,1285
223,1285
224,1282
225,1295
226,1283
227,1283
228,1298
229,1285
230,1284
231,1383
232,2066
233,1286
234,1285
235,1295
236,1283
237,1283
238,1284
239,1294
240,1281
241,1278
242,1296
243,1361
244,1288
245,1285
246,1295
247,1284
248,1282
249,1295
250,1286
251,1285
252,1282
253,1297
254,1284
255,1393
256,1299
257,1286
258,1281
259,1297
260,1286
261,1284
262,1281
263,1296
264,1285
265,1281
266,1297
267,1286
268,1359
269,1298
270,1285
271,1282
272,1293
273,1300
274,1282
275,1285
276,1299
277,1283
278,1282
279,1285
280,1965
281,1422
282,1284
283,1286
284,1306
285,1282
286,1282
287,1298
288,1282
289,1286
290,1284
291,1304
292,1363
293,1286
294,1298
295,1282
296,1286
297,1297
298,1278
299,1285
300,1285
301,1295
302,1285
303,1283
304,1375
305,1282
306,1286
307,1300
308,1282
309,1286
310,1284
311,1295
312,1282
313,1285
314,1298
315,1282
316,1355
317,1284
318,1296
319,1285
320,1287
321,1295
322,1296
323,1282
324,1299
325,1285
326,1284
327,1282
328,1762
329,2005
330,1286
331,1295
332,1285
333,1281
334,1299
335,1282
336,1285
337,1282
338,1297
339,1349
340,1289
341,1298
342,1282
343,1284
344,1297
345,1283
346,1281
347,1283
348,1321
349,1283
350,1286
351,1332
352,1315
353,1290
354,1306
355,1320
356,1278
357,1312
358,1296
359,1286
360,1286
361,1295
362,1284
363,1285
364,1285
365,1295
366,1285
367,1278
368,1295
369,1380
370,1291
371,1302
372,1286
373,1288
374,1288
375,1296
376,1282
377,1284
378,1296
379,1281
380,1281
381,1390
382,1286
383,1281
384,1285
385,1298
386,1281
387,1286
388,1296
389,1282
390,1287
391,1285
392,1295
393,1350
394,1287
395,1292
396,1284
397,1283
398,1297
399,1280
400,1282
401,1284
402,1296
403,1282
404,1285
405,1295
406,1409
407,1286
408,1296
409,1284
410,1282
411,1284
412,1294
413,1284
414,1282
415,1298
416,1284
417,1294
418,1370
419,1313
420,1292
421,1258
422,1272
423,1259
424,1255
425,1257
426,1302
427,1255
428,1258
429,1258
430,1370
431,1259
432,1259
433,1268
434,1258
435,1256
436,1258
437,1267
438,1257
439,1256
440,1256
441,1270
442,1356
443,1450
444,1338
445,1258
446,1259
447,1265
448,1258
449,1255
450,1254
451,1272
452,1256
453,1256
454,1259
455,1526
456,1315
457,1270
458,1257
459,1367
460,1258
461,1271
462,1255
463,1257
464,1259
465,1271
466,1255
467,1471
468,1318
469,1256
470,1258
471,1269
472,1254
473,1259
474,1257
475,1266
476,1249
477,1259
478,1256
479,1424
480,1257
481,1439
482,1268
483,1288
484,1301
485,1454
486,1256
487,1258
488,1270
